"Plot Title: 20965820 - Midden"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Blue - Air)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Brown - leaf)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Surface)","Volt, V (LGR S/N: 20965820, SEN S/N: 20965820, LBL: Tissue)"
45338,05/08/21 02:23:22 AM,1.10292,1.09434,1.10750,1.10502
45339,05/08/21 02:23:23 AM,1.10273,1.09445,1.10754,1.10399
45340,05/08/21 02:23:24 AM,1.10269,1.09464,1.10758,1.10430
45341,05/08/21 02:23:25 AM,1.10304,1.09480,1.10769,1.10491
45342,05/08/21 02:23:26 AM,1.10288,1.09472,1.10773,1.10575
45343,05/08/21 02:23:27 AM,1.10285,1.09483,1.10796,1.10624
45344,05/08/21 02:23:28 AM,1.10342,1.09510,1.10803,1.10624
45345,05/08/21 02:23:29 AM,1.10414,1.09548,1.10803,1.10536
45346,05/08/21 02:23:30 AM,1.10529,1.09571,1.10826,1.10605
45347,05/08/21 02:23:31 AM,1.10521,1.09579,1.10838,1.10697
45348,05/08/21 02:23:32 AM,1.10475,1.09579,1.10845,1.10693
45349,05/08/21 02:23:33 AM,1.10407,1.09575,1.10838,1.10693
45350,05/08/21 02:23:34 AM,1.10353,1.09567,1.10826,1.10655
45351,05/08/21 02:23:35 AM,1.10300,1.09560,1.10822,1.10609
45352,05/08/21 02:23:36 AM,1.10288,1.09552,1.10815,1.10563
45353,05/08/21 02:23:37 AM,1.10307,1.09541,1.10815,1.10582
45354,05/08/21 02:23:38 AM,1.10388,1.09548,1.10819,1.10651
45355,05/08/21 02:23:39 AM,1.10414,1.09548,1.10826,1.10803
45356,05/08/21 02:23:40 AM,1.10433,1.09545,1.10822,1.10784
45357,05/08/21 02:23:41 AM,1.10372,1.09533,1.10826,1.10815
45358,05/08/21 02:23:42 AM,1.10353,1.09525,1.10826,1.10834
45359,05/08/21 02:23:43 AM,1.10273,1.09510,1.10819,1.10777
45360,05/08/21 02:23:44 AM,1.10212,1.09499,1.10822,1.10735
45361,05/08/21 02:23:45 AM,1.10201,1.09495,1.10822,1.10750
45362,05/08/21 02:23:46 AM,1.10246,1.09495,1.10826,1.10765
45363,05/08/21 02:23:47 AM,1.10277,1.09499,1.10822,1.10803
45364,05/08/21 02:23:48 AM,1.10319,1.09506,1.10819,1.10861
45365,05/08/21 02:23:49 AM,1.10380,1.09503,1.10822,1.10899
45366,05/08/21 02:23:50 AM,1.10456,1.09499,1.10822,1.10937
45367,05/08/21 02:23:51 AM,1.10536,1.09506,1.10822,1.10967
45368,05/08/21 02:23:52 AM,1.10773,1.09529,1.10838,1.11067
45369,05/08/21 02:23:53 AM,1.10796,1.09541,1.10845,1.11204
45370,05/08/21 02:23:54 AM,1.10887,1.09571,1.10864,1.11303
45371,05/08/21 02:23:55 AM,1.10937,1.09586,1.10872,1.11383
45372,05/08/21 02:23:56 AM,1.10861,1.09606,1.10876,1.11398
45373,05/08/21 02:23:57 AM,1.10780,1.09628,1.10876,1.11337
45374,05/08/21 02:23:58 AM,1.10746,1.09659,1.10883,1.11261
45375,05/08/21 02:23:59 AM,1.10788,1.09670,1.10906,1.11273
45376,05/08/21 02:24:00 AM,1.10788,1.09686,1.10914,1.11288
45377,05/08/21 02:24:01 AM,1.10845,1.09686,1.10914,1.11322
45378,05/08/21 02:24:02 AM,1.10967,1.09697,1.10910,1.11357
45379,05/08/21 02:24:03 AM,1.10998,1.09705,1.10910,1.11395
45380,05/08/21 02:24:04 AM,1.10933,1.09697,1.10903,1.11406
45381,05/08/21 02:24:05 AM,1.10838,1.09686,1.10899,1.11383
45382,05/08/21 02:24:06 AM,1.10746,1.09667,1.10887,1.11353
45383,05/08/21 02:24:07 AM,1.10647,1.09644,1.10876,1.11261
45384,05/08/21 02:24:08 AM,1.10582,1.09625,1.10861,1.11158
45385,05/08/21 02:24:09 AM,1.10643,1.09628,1.10864,1.11078
45386,05/08/21 02:24:10 AM,1.10594,1.09613,1.10880,1.11067
45387,05/08/21 02:24:11 AM,1.10575,1.09602,1.10880,1.11013
45388,05/08/21 02:24:12 AM,1.10483,1.09583,1.10891,1.10967
45389,05/08/21 02:24:13 AM,1.10475,1.09609,1.10899,1.11032
45390,05/08/21 02:24:14 AM,1.10529,1.09636,1.10903,1.10929
45391,05/08/21 02:24:15 AM,1.10567,1.09659,1.10910,1.10933
45392,05/08/21 02:24:16 AM,1.10536,1.09648,1.10918,1.10952
45393,05/08/21 02:24:17 AM,1.10506,1.09659,1.10918,1.11013
45394,05/08/21 02:24:18 AM,1.10540,1.09678,1.10922,1.10983
45395,05/08/21 02:24:19 AM,1.10578,1.09674,1.10937,1.10994
45396,05/08/21 02:24:20 AM,1.10559,1.09670,1.10941,1.11009
45397,05/08/21 02:24:21 AM,1.10525,1.09663,1.10937,1.11013
45398,05/08/21 02:24:22 AM,1.10460,1.09659,1.10925,1.10960
45399,05/08/21 02:24:23 AM,1.10403,1.09655,1.10918,1.10853
45400,05/08/21 02:24:24 AM,1.10369,1.09651,1.10910,1.10769
45401,05/08/21 02:24:25 AM,1.10346,1.09644,1.10906,1.10689
45402,05/08/21 02:24:26 AM,1.10300,1.09625,1.10895,1.10636
45403,05/08/21 02:24:27 AM,1.10277,1.09621,1.10883,1.10586
45404,05/08/21 02:24:28 AM,1.10273,1.09617,1.10876,1.10555
45405,05/08/21 02:24:29 AM,1.10300,1.09617,1.10868,1.10517
45406,05/08/21 02:24:30 AM,1.10296,1.09613,1.10868,1.10529
45407,05/08/21 02:24:31 AM,1.10315,1.09613,1.10868,1.10613
45408,05/08/21 02:24:32 AM,1.10353,1.09613,1.10864,1.10647
45409,05/08/21 02:24:33 AM,1.10346,1.09613,1.10853,1.10704
45410,05/08/21 02:24:34 AM,1.10307,1.09609,1.10849,1.10735
45411,05/08/21 02:24:35 AM,1.10369,1.09613,1.10845,1.10689
45412,05/08/21 02:24:36 AM,1.10372,1.09613,1.10845,1.10674
45413,05/08/21 02:24:37 AM,1.10334,1.09602,1.10845,1.10636
45414,05/08/21 02:24:38 AM,1.10300,1.09590,1.10845,1.10521
45415,05/08/21 02:24:39 AM,1.10288,1.09602,1.10853,1.10407
45416,05/08/21 02:24:40 AM,1.10277,1.09625,1.10868,1.10304
45417,05/08/21 02:24:41 AM,1.10487,1.09682,1.10876,1.10204
45418,05/08/21 02:24:42 AM,1.10510,1.09686,1.10883,1.10105
45419,05/08/21 02:24:43 AM,1.10498,1.09693,1.10891,1.10063
45420,05/08/21 02:24:44 AM,1.10605,1.09724,1.10906,1.10063
45421,05/08/21 02:24:45 AM,1.10624,1.09728,1.10914,1.10071
45422,05/08/21 02:24:46 AM,1.10613,1.09728,1.10922,1.10090
45423,05/08/21 02:24:47 AM,1.10578,1.09724,1.10925,1.10094
45424,05/08/21 02:24:48 AM,1.10544,1.09716,1.10933,1.10082
45425,05/08/21 02:24:49 AM,1.10475,1.09712,1.10941,1.10113
45426,05/08/21 02:24:50 AM,1.10422,1.09705,1.10945,1.10178
45427,05/08/21 02:24:51 AM,1.10372,1.09689,1.10948,1.10239
45428,05/08/21 02:24:52 AM,1.10369,1.09674,1.10937,1.10307
45429,05/08/21 02:24:53 AM,1.10353,1.09659,1.10929,1.10365
45430,05/08/21 02:24:54 AM,1.10365,1.09644,1.10922,1.10407
45431,05/08/21 02:24:55 AM,1.10399,1.09636,1.10906,1.10460
45432,05/08/21 02:24:56 AM,1.10410,1.09628,1.10895,1.10521
45433,05/08/21 02:24:57 AM,1.10510,1.09617,1.10883,1.10651
45434,05/08/21 02:24:58 AM,1.10445,1.09602,1.10872,1.10639
45435,05/08/21 02:24:59 AM,1.10384,1.09586,1.10880,1.10544
45436,05/08/21 02:25:00 AM,1.10330,1.09583,1.10876,1.10414
45437,05/08/21 02:25:01 AM,1.10307,1.09586,1.10872,1.10292
45438,05/08/21 02:25:02 AM,1.10307,1.09594,1.10872,1.10185
45439,05/08/21 02:25:03 AM,1.10407,1.09602,1.10864,1.10121
45440,05/08/21 02:25:04 AM,1.10395,1.09606,1.10872,1.10098
45441,05/08/21 02:25:05 AM,1.10395,1.09598,1.10876,1.10182
45442,05/08/21 02:25:06 AM,1.10349,1.09594,1.10880,1.10178
45443,05/08/21 02:25:07 AM,1.10346,1.09594,1.10880,1.10109
45444,05/08/21 02:25:08 AM,1.10403,1.09621,1.10895,1.10033
45445,05/08/21 02:25:09 AM,1.10483,1.09655,1.10910,1.09998
45446,05/08/21 02:25:10 AM,1.10567,1.09670,1.10925,1.09957
45447,05/08/21 02:25:11 AM,1.10662,1.09731,1.10979,1.09911
45448,05/08/21 02:25:12 AM,1.10739,1.09747,1.11032,1.09869
45449,05/08/21 02:25:13 AM,1.10700,1.09751,1.11040,1.09823
45450,05/08/21 02:25:14 AM,1.10704,1.09751,1.11048,1.09792
45451,05/08/21 02:25:15 AM,1.10662,1.09751,1.11048,1.09743
45452,05/08/21 02:25:16 AM,1.10613,1.09747,1.11051,1.09689
45453,05/08/21 02:25:17 AM,1.10586,1.09747,1.11051,1.09667
45454,05/08/21 02:25:18 AM,1.10544,1.09731,1.11055,1.09636
45455,05/08/21 02:25:19 AM,1.10510,1.09720,1.11048,1.09689
45456,05/08/21 02:25:20 AM,1.10475,1.09701,1.11036,1.09796
45457,05/08/21 02:25:21 AM,1.10437,1.09686,1.11025,1.09915
45458,05/08/21 02:25:22 AM,1.10384,1.09659,1.11013,1.09960
45459,05/08/21 02:25:23 AM,1.10327,1.09628,1.10998,1.10033
45460,05/08/21 02:25:24 AM,1.10288,1.09602,1.10983,1.09983
45461,05/08/21 02:25:25 AM,1.10243,1.09575,1.10960,1.09892
45462,05/08/21 02:25:26 AM,1.10151,1.09545,1.10945,1.09789
45463,05/08/21 02:25:27 AM,1.10113,1.09525,1.10933,1.09693
45464,05/08/21 02:25:28 AM,1.10124,1.09510,1.10925,1.09606
45465,05/08/21 02:25:29 AM,1.10117,1.09499,1.10918,1.09545
45466,05/08/21 02:25:30 AM,1.10071,1.09487,1.10910,1.09476
45467,05/08/21 02:25:31 AM,1.10067,1.09480,1.10906,1.09426
45468,05/08/21 02:25:32 AM,1.10098,1.09480,1.10903,1.09392
45469,05/08/21 02:25:33 AM,1.10117,1.09483,1.10899,1.09403
45470,05/08/21 02:25:34 AM,1.10155,1.09491,1.10895,1.09388
45471,05/08/21 02:25:35 AM,1.10163,1.09506,1.10891,1.09388
45472,05/08/21 02:25:36 AM,1.10147,1.09514,1.10891,1.09380
45473,05/08/21 02:25:37 AM,1.10159,1.09514,1.10887,1.09480
45474,05/08/21 02:25:38 AM,1.10365,1.09583,1.10899,1.09651
45475,05/08/21 02:25:39 AM,1.10643,1.09670,1.10960,1.09960
45476,05/08/21 02:25:40 AM,1.11093,1.09792,1.11040,1.10410
45477,05/08/21 02:25:41 AM,1.11341,1.09873,1.11124,1.10655
45478,05/08/21 02:25:42 AM,1.11387,1.09957,1.11189,1.10803
45479,05/08/21 02:25:43 AM,1.11414,1.10040,1.11295,1.11086
45480,05/08/21 02:25:44 AM,1.11639,1.10117,1.11383,1.11570
45481,05/08/21 02:25:45 AM,1.11585,1.10155,1.11425,1.11894
45482,05/08/21 02:25:46 AM,1.11482,1.10155,1.11463,1.11940
45483,05/08/21 02:25:47 AM,1.11398,1.10166,1.11498,1.11795
45484,05/08/21 02:25:48 AM,1.11372,1.10189,1.11486,1.11582
45485,05/08/21 02:25:49 AM,1.11337,1.10189,1.11475,1.11372
45486,05/08/21 02:25:50 AM,1.11318,1.10212,1.11475,1.11250
45487,05/08/21 02:25:51 AM,1.11276,1.10212,1.11460,1.11105
45488,05/08/21 02:25:52 AM,1.11192,1.10189,1.11444,1.10956
45489,05/08/21 02:25:53 AM,1.11055,1.10151,1.11429,1.10807
45490,05/08/21 02:25:54 AM,1.10964,1.10113,1.11410,1.10662
45491,05/08/21 02:25:55 AM,1.10910,1.10079,1.11387,1.10521
45492,05/08/21 02:25:56 AM,1.10845,1.10033,1.11368,1.10422
45493,05/08/21 02:25:57 AM,1.10807,1.09995,1.11357,1.10349
45494,05/08/21 02:25:58 AM,1.10731,1.09964,1.11349,1.10281
45495,05/08/21 02:25:59 AM,1.10742,1.09964,1.11349,1.10197
45496,05/08/21 02:26:00 AM,1.10800,1.09976,1.11341,1.10121
45497,05/08/21 02:26:01 AM,1.10819,1.09979,1.11326,1.10029
45498,05/08/21 02:26:02 AM,1.10803,1.09960,1.11311,1.09953
45499,05/08/21 02:26:03 AM,1.10780,1.09941,1.11292,1.09884
45500,05/08/21 02:26:04 AM,1.10784,1.09926,1.11276,1.09869
45501,05/08/21 02:26:05 AM,1.10765,1.09926,1.11265,1.09926
45502,05/08/21 02:26:06 AM,1.10819,1.09953,1.11254,1.09934
45503,05/08/21 02:26:07 AM,1.10887,1.09972,1.11254,1.09907
45504,05/08/21 02:26:08 AM,1.10922,1.09983,1.11265,1.09857
45505,05/08/21 02:26:09 AM,1.11025,1.10010,1.11292,1.09937
45506,05/08/21 02:26:10 AM,1.11051,1.10037,1.11295,1.10124
45507,05/08/21 02:26:11 AM,1.11025,1.10052,1.11295,1.10140
45508,05/08/21 02:26:12 AM,1.10998,1.10060,1.11303,1.10086
45509,05/08/21 02:26:13 AM,1.10967,1.10052,1.11303,1.10037
45510,05/08/21 02:26:14 AM,1.10918,1.10044,1.11299,1.10002
45511,05/08/21 02:26:15 AM,1.10899,1.10037,1.11295,1.10010
45512,05/08/21 02:26:16 AM,1.10857,1.10014,1.11288,1.09991
45513,05/08/21 02:26:17 AM,1.10811,1.09995,1.11280,1.09937
45514,05/08/21 02:26:18 AM,1.10727,1.09960,1.11273,1.09876
45515,05/08/21 02:26:19 AM,1.10639,1.09926,1.11261,1.09815
45516,05/08/21 02:26:20 AM,1.10647,1.09922,1.11257,1.09781
45517,05/08/21 02:26:21 AM,1.10616,1.09907,1.11250,1.09731
45518,05/08/21 02:26:22 AM,1.10548,1.09873,1.11234,1.09667
45519,05/08/21 02:26:23 AM,1.10460,1.09838,1.11219,1.09606
45520,05/08/21 02:26:24 AM,1.10399,1.09812,1.11204,1.09571
45521,05/08/21 02:26:25 AM,1.10437,1.09815,1.11196,1.09594
45522,05/08/21 02:26:26 AM,1.10639,1.09854,1.11204,1.09655
45523,05/08/21 02:26:27 AM,1.10880,1.09876,1.11219,1.09762
45524,05/08/21 02:26:28 AM,1.11112,1.09861,1.11238,1.10182
45525,05/08/21 02:26:29 AM,1.11025,1.09846,1.11269,1.10391
45526,05/08/21 02:26:30 AM,1.10891,1.09827,1.11284,1.10410
45527,05/08/21 02:26:31 AM,1.10834,1.09827,1.11292,1.10365
45528,05/08/21 02:26:32 AM,1.10796,1.09819,1.11303,1.10323
45529,05/08/21 02:26:33 AM,1.10792,1.09838,1.11311,1.10285
45530,05/08/21 02:26:34 AM,1.10773,1.09823,1.11318,1.10277
45531,05/08/21 02:26:35 AM,1.10697,1.09804,1.11326,1.10254
45532,05/08/21 02:26:36 AM,1.10643,1.09789,1.11326,1.10201
45533,05/08/21 02:26:37 AM,1.10605,1.09781,1.11322,1.10166
45534,05/08/21 02:26:38 AM,1.10540,1.09766,1.11311,1.10147
45535,05/08/21 02:26:39 AM,1.10479,1.09739,1.11295,1.10101
45536,05/08/21 02:26:40 AM,1.10395,1.09709,1.11280,1.10052
45537,05/08/21 02:26:41 AM,1.10372,1.09709,1.11276,1.10014
45538,05/08/21 02:26:42 AM,1.10372,1.09712,1.11265,1.09976
45539,05/08/21 02:26:43 AM,1.10372,1.09709,1.11254,1.09907
45540,05/08/21 02:26:44 AM,1.10361,1.09701,1.11238,1.09831
45541,05/08/21 02:26:45 AM,1.10327,1.09686,1.11223,1.09747
45542,05/08/21 02:26:46 AM,1.10281,1.09659,1.11212,1.09674
45543,05/08/21 02:26:47 AM,1.10224,1.09625,1.11196,1.09625
45544,05/08/21 02:26:48 AM,1.10155,1.09590,1.11181,1.09579
45545,05/08/21 02:26:49 AM,1.10109,1.09567,1.11166,1.09560
45546,05/08/21 02:26:50 AM,1.10189,1.09579,1.11162,1.09575
45547,05/08/21 02:26:51 AM,1.10277,1.09609,1.11166,1.09640
45548,05/08/21 02:26:52 AM,1.10376,1.09625,1.11162,1.09651
45549,05/08/21 02:26:53 AM,1.10430,1.09636,1.11158,1.09640
45550,05/08/21 02:26:54 AM,1.10449,1.09621,1.11158,1.09586
45551,05/08/21 02:26:55 AM,1.10365,1.09586,1.11154,1.09552
45552,05/08/21 02:26:56 AM,1.10254,1.09548,1.11147,1.09506
45553,05/08/21 02:26:57 AM,1.10170,1.09510,1.11131,1.09442
45554,05/08/21 02:26:58 AM,1.10121,1.09476,1.11112,1.09380
45555,05/08/21 02:26:59 AM,1.10052,1.09434,1.11097,1.09316
45556,05/08/21 02:27:00 AM,1.09960,1.09396,1.11078,1.09255
45557,05/08/21 02:27:01 AM,1.10014,1.09396,1.11070,1.09209
45558,05/08/21 02:27:02 AM,1.10018,1.09388,1.11055,1.09167
45559,05/08/21 02:27:03 AM,1.09987,1.09380,1.11048,1.09106
45560,05/08/21 02:27:04 AM,1.10071,1.09400,1.11044,1.09045
45561,05/08/21 02:27:05 AM,1.10113,1.09430,1.11044,1.08988
45562,05/08/21 02:27:06 AM,1.10121,1.09434,1.11048,1.08946
45563,05/08/21 02:27:07 AM,1.10113,1.09430,1.11040,1.08923
45564,05/08/21 02:27:08 AM,1.10101,1.09422,1.11040,1.08961
45565,05/08/21 02:27:09 AM,1.10075,1.09407,1.11028,1.08995
45566,05/08/21 02:27:10 AM,1.10033,1.09380,1.11017,1.08988
45567,05/08/21 02:27:11 AM,1.09949,1.09346,1.11002,1.08946
45568,05/08/21 02:27:12 AM,1.09880,1.09312,1.10994,1.08896
45569,05/08/21 02:27:13 AM,1.09930,1.09316,1.10990,1.08881
45570,05/08/21 02:27:14 AM,1.09976,1.09316,1.10986,1.08873
45571,05/08/21 02:27:15 AM,1.09945,1.09308,1.10979,1.08869
45572,05/08/21 02:27:16 AM,1.09922,1.09297,1.10967,1.08865
45573,05/08/21 02:27:17 AM,1.09861,1.09266,1.10952,1.08881
45574,05/08/21 02:27:18 AM,1.09834,1.09236,1.10941,1.08892
45575,05/08/21 02:27:19 AM,1.09907,1.09239,1.10945,1.08927
45576,05/08/21 02:27:20 AM,1.09937,1.09239,1.10948,1.08942
45577,05/08/21 02:27:21 AM,1.09968,1.09243,1.10945,1.08927
45578,05/08/21 02:27:22 AM,1.09884,1.09213,1.10941,1.08865
45579,05/08/21 02:27:23 AM,1.09804,1.09194,1.10925,1.08808
45580,05/08/21 02:27:24 AM,1.09861,1.09171,1.10918,1.08755
45581,05/08/21 02:27:25 AM,1.09831,1.09148,1.10906,1.08705
45582,05/08/21 02:27:26 AM,1.09762,1.09117,1.10899,1.08671
45583,05/08/21 02:27:27 AM,1.09747,1.09091,1.10891,1.08675
45584,05/08/21 02:27:28 AM,1.09728,1.09071,1.10891,1.08667
45585,05/08/21 02:27:29 AM,1.09781,1.09075,1.10883,1.08675
45586,05/08/21 02:27:30 AM,1.09834,1.09071,1.10876,1.08705
45587,05/08/21 02:27:31 AM,1.09850,1.09060,1.10872,1.08705
45588,05/08/21 02:27:32 AM,1.09762,1.09022,1.10868,1.08713
45589,05/08/21 02:27:33 AM,1.09678,1.08999,1.10868,1.08728
45590,05/08/21 02:27:34 AM,1.09689,1.08988,1.10872,1.08770
45591,05/08/21 02:27:35 AM,1.09800,1.08999,1.10891,1.08885
45592,05/08/21 02:27:36 AM,1.10044,1.09079,1.10925,1.09178
45593,05/08/21 02:27:37 AM,1.10197,1.09155,1.10956,1.09335
45594,05/08/21 02:27:38 AM,1.10315,1.09216,1.10990,1.09361
45595,05/08/21 02:27:39 AM,1.10433,1.09247,1.11040,1.09518
45596,05/08/21 02:27:40 AM,1.10414,1.09247,1.11078,1.09804
45597,05/08/21 02:27:41 AM,1.10292,1.09232,1.11097,1.09819
45598,05/08/21 02:27:42 AM,1.10166,1.09213,1.11097,1.09735
45599,05/08/21 02:27:43 AM,1.10128,1.09209,1.11093,1.09644
45600,05/08/21 02:27:44 AM,1.10090,1.09209,1.11082,1.09590
45601,05/08/21 02:27:45 AM,1.10113,1.09213,1.11074,1.09537
45602,05/08/21 02:27:46 AM,1.10128,1.09186,1.11067,1.09483
45603,05/08/21 02:27:47 AM,1.10056,1.09159,1.11055,1.09403
45604,05/08/21 02:27:48 AM,1.09960,1.09129,1.11051,1.09335
45605,05/08/21 02:27:49 AM,1.09911,1.09110,1.11055,1.09262
45606,05/08/21 02:27:50 AM,1.09880,1.09075,1.11067,1.09190
45607,05/08/21 02:27:51 AM,1.09762,1.09033,1.11067,1.09133
45608,05/08/21 02:27:52 AM,1.09670,1.08999,1.11070,1.09091
45609,05/08/21 02:27:53 AM,1.09590,1.08965,1.11070,1.09052
45610,05/08/21 02:27:54 AM,1.09506,1.08930,1.11063,1.09026
45611,05/08/21 02:27:55 AM,1.09434,1.08900,1.11059,1.09033
45612,05/08/21 02:27:56 AM,1.09579,1.08907,1.11059,1.09068
45613,05/08/21 02:27:57 AM,1.09724,1.08957,1.11070,1.09251
45614,05/08/21 02:27:58 AM,1.09850,1.08995,1.11078,1.09621
45615,05/08/21 02:27:59 AM,1.09899,1.08988,1.11074,1.09869
45616,05/08/21 02:28:00 AM,1.09789,1.08965,1.11070,1.09823
45617,05/08/21 02:28:01 AM,1.09751,1.08965,1.11070,1.09739
45618,05/08/21 02:28:02 AM,1.09712,1.08991,1.11063,1.09735
45619,05/08/21 02:28:03 AM,1.09712,1.08999,1.11048,1.09670
45620,05/08/21 02:28:04 AM,1.09766,1.09010,1.11044,1.09586
45621,05/08/21 02:28:05 AM,1.09842,1.09033,1.11040,1.09499
45622,05/08/21 02:28:06 AM,1.09949,1.09071,1.11059,1.09434
45623,05/08/21 02:28:07 AM,1.10079,1.09136,1.11109,1.09571
45624,05/08/21 02:28:08 AM,1.10143,1.09171,1.11131,1.09606
45625,05/08/21 02:28:09 AM,1.10140,1.09182,1.11120,1.09617
45626,05/08/21 02:28:10 AM,1.10250,1.09201,1.11101,1.09609
45627,05/08/21 02:28:11 AM,1.10208,1.09194,1.11093,1.09545
45628,05/08/21 02:28:12 AM,1.10132,1.09163,1.11093,1.09449
45629,05/08/21 02:28:13 AM,1.10033,1.09133,1.11082,1.09342
45630,05/08/21 02:28:14 AM,1.10048,1.09117,1.11089,1.09255
45631,05/08/21 02:28:15 AM,1.10143,1.09140,1.11097,1.09232
45632,05/08/21 02:28:16 AM,1.10163,1.09144,1.11101,1.09220
45633,05/08/21 02:28:17 AM,1.10208,1.09163,1.11101,1.09232
45634,05/08/21 02:28:18 AM,1.10201,1.09159,1.11101,1.09216
45635,05/08/21 02:28:19 AM,1.10212,1.09136,1.11097,1.09186
45636,05/08/21 02:28:20 AM,1.10132,1.09098,1.11089,1.09159
45637,05/08/21 02:28:21 AM,1.09979,1.09064,1.11086,1.09129
45638,05/08/21 02:28:22 AM,1.09937,1.09049,1.11082,1.09136
45639,05/08/21 02:28:23 AM,1.09922,1.09037,1.11074,1.09163
45640,05/08/21 02:28:24 AM,1.09979,1.09079,1.11086,1.09281
45641,05/08/21 02:28:25 AM,1.10258,1.09152,1.11120,1.09316
45642,05/08/21 02:28:26 AM,1.10433,1.09216,1.11143,1.09316
45643,05/08/21 02:28:27 AM,1.10498,1.09262,1.11162,1.09361
45644,05/08/21 02:28:28 AM,1.10552,1.09304,1.11177,1.09403
45645,05/08/21 02:28:29 AM,1.10510,1.09289,1.11189,1.09392
45646,05/08/21 02:28:30 AM,1.10433,1.09258,1.11192,1.09388
45647,05/08/21 02:28:31 AM,1.10334,1.09224,1.11185,1.09358
45648,05/08/21 02:28:32 AM,1.10212,1.09182,1.11181,1.09308
45649,05/08/21 02:28:33 AM,1.10117,1.09125,1.11170,1.09239
45650,05/08/21 02:28:34 AM,1.09976,1.09079,1.11166,1.09186
45651,05/08/21 02:28:35 AM,1.09915,1.09045,1.11173,1.09167
45652,05/08/21 02:28:36 AM,1.09850,1.09010,1.11181,1.09178
45653,05/08/21 02:28:37 AM,1.09792,1.08976,1.11181,1.09228
45654,05/08/21 02:28:38 AM,1.09789,1.08946,1.11185,1.09312
45655,05/08/21 02:28:39 AM,1.09766,1.08923,1.11181,1.09365
45656,05/08/21 02:28:40 AM,1.09812,1.08892,1.11173,1.09396
45657,05/08/21 02:28:41 AM,1.09808,1.08869,1.11166,1.09380
45658,05/08/21 02:28:42 AM,1.09724,1.08839,1.11154,1.09342
45659,05/08/21 02:28:43 AM,1.09667,1.08820,1.11143,1.09289
45660,05/08/21 02:28:44 AM,1.09724,1.08797,1.11131,1.09281
45661,05/08/21 02:28:45 AM,1.09701,1.08766,1.11120,1.09281
45662,05/08/21 02:28:46 AM,1.09621,1.08740,1.11105,1.09243
45663,05/08/21 02:28:47 AM,1.09506,1.08709,1.11089,1.09213
45664,05/08/21 02:28:48 AM,1.09506,1.08686,1.11070,1.09190
45665,05/08/21 02:28:49 AM,1.09453,1.08659,1.11051,1.09136
45666,05/08/21 02:28:50 AM,1.09464,1.08663,1.11040,1.09079
45667,05/08/21 02:28:51 AM,1.09545,1.08659,1.11028,1.09037
45668,05/08/21 02:28:52 AM,1.09533,1.08667,1.11017,1.09030
45669,05/08/21 02:28:53 AM,1.09564,1.08698,1.11009,1.09033
45670,05/08/21 02:28:54 AM,1.09537,1.08709,1.11002,1.09037
45671,05/08/21 02:28:55 AM,1.09487,1.08690,1.10994,1.09026
45672,05/08/21 02:28:56 AM,1.09426,1.08663,1.10986,1.08991
45673,05/08/21 02:28:57 AM,1.09350,1.08637,1.10975,1.08965
45674,05/08/21 02:28:58 AM,1.09300,1.08621,1.10956,1.08949
45675,05/08/21 02:28:59 AM,1.09400,1.08610,1.10956,1.08980
45676,05/08/21 02:29:00 AM,1.09731,1.08679,1.10998,1.08965
45677,05/08/21 02:29:01 AM,1.10082,1.08766,1.11025,1.09030
45678,05/08/21 02:29:02 AM,1.10155,1.08835,1.11044,1.09106
45679,05/08/21 02:29:03 AM,1.10079,1.08854,1.11059,1.09384
45680,05/08/21 02:29:04 AM,1.09987,1.08843,1.11067,1.09674
45681,05/08/21 02:29:05 AM,1.09926,1.08820,1.11055,1.09823
45682,05/08/21 02:29:06 AM,1.09762,1.08782,1.11059,1.09903
45683,05/08/21 02:29:07 AM,1.09705,1.08766,1.11078,1.10006
45684,05/08/21 02:29:08 AM,1.09819,1.08789,1.11082,1.10151
45685,05/08/21 02:29:09 AM,1.09876,1.08816,1.11093,1.10185
45686,05/08/21 02:29:10 AM,1.09995,1.08869,1.11097,1.10189
45687,05/08/21 02:29:11 AM,1.10006,1.08900,1.11097,1.10170
45688,05/08/21 02:29:12 AM,1.10014,1.08934,1.11101,1.10204
45689,05/08/21 02:29:13 AM,1.10044,1.08942,1.11105,1.10174
45690,05/08/21 02:29:14 AM,1.10014,1.08957,1.11097,1.10082
45691,05/08/21 02:29:15 AM,1.10002,1.08953,1.11089,1.09911
45692,05/08/21 02:29:16 AM,1.09964,1.08957,1.11078,1.09747
45693,05/08/21 02:29:17 AM,1.09918,1.08946,1.11074,1.09606
45694,05/08/21 02:29:18 AM,1.09884,1.08934,1.11063,1.09472
45695,05/08/21 02:29:19 AM,1.09857,1.08907,1.11048,1.09339
45696,05/08/21 02:29:20 AM,1.09739,1.08862,1.11028,1.09247
45697,05/08/21 02:29:21 AM,1.09636,1.08816,1.11009,1.09201
45698,05/08/21 02:29:22 AM,1.09560,1.08774,1.10986,1.09136
45699,05/08/21 02:29:23 AM,1.09442,1.08732,1.10964,1.09075
45700,05/08/21 02:29:24 AM,1.09365,1.08686,1.10945,1.09030
